date,coin,marketCap
2020-04-19,USDC,728802965
2020-04-12,USDC,710605126
2020-04-05,USDC,702183762
2020-03-29,USDC,689133981
2020-03-22,USDC,668188337
2020-03-15,USDC,564599306
2020-03-08,USDC,464653647
2020-03-01,USDC,444538918
2020-02-23,USDC,425934495
2020-02-16,USDC,429266918
2020-02-09,USDC,421470435
2020-02-02,USDC,438558615
2020-01-26,USDC,449476884
2020-01-19,USDC,444284972
2020-01-12,USDC,448892630
2020-01-05,USDC,518952466
2019-12-29,USDC,522142727
2019-12-22,USDC,525086872
2019-12-15,USDC,477026325
2019-12-08,USDC,464366718
2019-12-01,USDC,457052632
2019-11-24,USDC,446370841
2019-11-17,USDC,444931116
2019-11-10,USDC,454961073
2019-11-03,USDC,470761254
2019-10-27,USDC,481720470
2019-10-20,USDC,476727548
2019-10-13,USDC,470533552
2019-10-06,USDC,477060920
2019-09-29,USDC,428807539
2019-09-22,USDC,394404953
2019-09-15,USDC,426445725
2019-09-08,USDC,445772729
2019-09-01,USDC,453695805
2019-08-25,USDC,437534966
2019-08-18,USDC,421802113
2019-08-11,USDC,430310319
2019-08-04,USDC,422900311
2019-07-28,USDC,424478863
2019-07-21,USDC,407374055
2019-07-14,USDC,383726604
2019-07-07,USDC,372580686
2019-06-30,USDC,367745517
2019-06-23,USDC,344687047
2019-06-16,USDC,349968805
2019-06-09,USDC,339434314
2019-06-02,USDC,336543468
2019-05-26,USDC,363359359
2019-05-19,USDC,359777960
2019-05-12,USDC,328135289
2019-05-05,USDC,301467387
2019-04-28,USDC,297244675
2019-04-21,USDC,252978811
2019-04-14,USDC,259546043
2019-04-07,USDC,259983480
2019-03-31,USDC,247482836
2019-03-24,USDC,246735069
2019-03-17,USDC,241051503
2019-03-10,USDC,241892941
2019-03-03,USDC,240470525
2019-02-24,USDC,234341044
2019-02-17,USDC,247236105
2019-02-10,USDC,291484154
2019-02-03,USDC,310303376
2019-01-27,USDC,336667630
2019-01-20,USDC,346848080
2019-01-13,USDC,359427065
2019-01-06,USDC,290681641
2018-12-30,USDC,241385120
2018-12-23,USDC,229078541
2018-12-16,USDC,204422470
2018-12-09,USDC,186362018
2018-12-02,USDC,179742796
2018-11-25,USDC,170718063
2018-11-18,USDC,146146329
2018-11-11,USDC,135335502
2018-11-04,USDC,133279985
2018-10-28,USDC,128177231
2018-10-21,USDC,0
2018-10-14,USDC,0
2018-10-07,USDC,0
2025-02-23,Shiba Inu,9209273617
2025-02-16,Shiba Inu,9622080941
2025-02-09,Shiba Inu,9408303391
2025-02-02,Shiba Inu,10427595684
2025-01-26,Shiba Inu,11775649457
2025-01-19,Shiba Inu,13377655899
2025-01-12,Shiba Inu,13103843723
2025-01-05,Shiba Inu,14335620052
2024-12-29,Shiba Inu,13044099502
2024-12-22,Shiba Inu,12765708173
2024-12-15,Shiba Inu,16175558403
2024-12-08,Shiba Inu,18908977540
2024-12-01,Shiba Inu,15760764689
2024-11-24,Shiba Inu,15286288940
2024-11-17,Shiba Inu,14495589995
2024-11-10,Shiba Inu,11996744559
2024-11-03,Shiba Inu,10286845454
2024-10-27,Shiba Inu,10018690713
2024-10-20,Shiba Inu,11221286803
2024-10-13,Shiba Inu,10518720106
2024-10-06,Shiba Inu,10276417676
2024-09-29,Shiba Inu,11586656507
2024-09-22,Shiba Inu,8838373366
2024-09-15,Shiba Inu,8095130920
2024-09-08,Shiba Inu,7572732438
2024-09-01,Shiba Inu,8148646305
2024-08-25,Shiba Inu,9189649968
2024-08-18,Shiba Inu,7878431525
2024-08-11,Shiba Inu,8307452043
2024-08-04,Shiba Inu,8396026408
2024-07-28,Shiba Inu,10065538153
2024-07-21,Shiba Inu,10686334491
2024-07-14,Shiba Inu,10081022445
2024-07-07,Shiba Inu,10221181047
2024-06-30,Shiba Inu,9936280037
2024-06-23,Shiba Inu,10594181815
2024-06-16,Shiba Inu,12230393485
2024-06-09,Shiba Inu,13684568451
2024-06-02,Shiba Inu,14884342890
2024-05-26,Shiba Inu,14690789190
2024-05-19,Shiba Inu,14593356716
2024-05-12,Shiba Inu,13247830627
2024-05-05,Shiba Inu,14781262024
2024-04-28,Shiba Inu,14614501789
2024-04-21,Shiba Inu,15487789027
2024-04-14,Shiba Inu,12603955466
2024-04-07,Shiba Inu,16221887569
2024-03-31,Shiba Inu,17573991692
2024-03-24,Shiba Inu,16075498327
2024-03-17,Shiba Inu,14770792745
2024-03-10,Shiba Inu,20687310295
2024-03-03,Shiba Inu,13383137875
2024-02-25,Shiba Inu,5676446336
2024-02-18,Shiba Inu,5680444453
2024-02-11,Shiba Inu,5548074382
2024-02-04,Shiba Inu,5364463421
2024-01-28,Shiba Inu,5383298884
2024-01-21,Shiba Inu,5715414302
2024-01-14,Shiba Inu,5828842133
2024-01-07,Shiba Inu,5664557392
2023-12-31,Shiba Inu,6166358154
2023-12-24,Shiba Inu,6533836992
2023-12-17,Shiba Inu,6800720635
2023-12-10,Shiba Inu,5898508801
2023-12-03,Shiba Inu,5029059935
2023-11-26,Shiba Inu,4987998571
2023-11-19,Shiba Inu,5040535694
2023-11-12,Shiba Inu,5341501942
2023-11-05,Shiba Inu,4684787319
2023-10-29,Shiba Inu,4692177840
2023-10-22,Shiba Inu,4158817800
2023-10-15,Shiba Inu,4131902348
2023-10-08,Shiba Inu,4262954496
2023-10-01,Shiba Inu,4326746024
2023-09-24,Shiba Inu,4423539378
2023-09-17,Shiba Inu,4361369948
2023-09-10,Shiba Inu,4457422281
2023-09-03,Shiba Inu,4610602528
2023-08-27,Shiba Inu,4763675178
2023-08-20,Shiba Inu,4973245421
2023-08-13,Shiba Inu,6324188659
2023-08-06,Shiba Inu,5897813352
2023-07-30,Shiba Inu,5033147456
2023-07-23,Shiba Inu,4567495504
2023-07-16,Shiba Inu,4774297372
2023-07-09,Shiba Inu,4508210796
2023-07-02,Shiba Inu,4497670399
2023-06-25,Shiba Inu,4613686062
2023-06-18,Shiba Inu,4103253881
2023-06-11,Shiba Inu,4068218167
2023-06-04,Shiba Inu,5074712715
2023-05-28,Shiba Inu,5099419641
2023-05-21,Shiba Inu,5160403030
2023-05-14,Shiba Inu,5188608847
2023-05-07,Shiba Inu,5595010004
2023-04-30,Shiba Inu,6088583305
2023-04-23,Shiba Inu,6197579904
2023-04-16,Shiba Inu,6804716485
2023-04-09,Shiba Inu,6430390301
2023-04-02,Shiba Inu,6605580547
2023-03-26,Shiba Inu,6237109385
2023-03-19,Shiba Inu,6345752354
2023-03-12,Shiba Inu,6062112890
2023-03-05,Shiba Inu,6563641048
2023-02-26,Shiba Inu,7317531049
2023-02-19,Shiba Inu,7792518960
2023-02-12,Shiba Inu,7619564933
2023-02-05,Shiba Inu,8697534927
2023-01-29,Shiba Inu,6962550854
2023-01-22,Shiba Inu,6980053068
2023-01-15,Shiba Inu,6156570490
2023-01-08,Shiba Inu,4966916019
2023-01-01,Shiba Inu,4777570891
2022-12-25,Shiba Inu,4912569613
2022-12-18,Shiba Inu,4894512531
2022-12-11,Shiba Inu,5417271516
2022-12-04,Shiba Inu,5451173462
2022-11-27,Shiba Inu,5324625506
2022-11-20,Shiba Inu,5411849003
2022-11-13,Shiba Inu,5618920378
2022-11-06,Shiba Inu,7355982983
2022-10-30,Shiba Inu,7507740332
2022-10-23,Shiba Inu,5895098193
2022-10-16,Shiba Inu,5995194142
2022-10-09,Shiba Inu,6486908921
2022-10-02,Shiba Inu,6588439352
2022-09-25,Shiba Inu,6621507733
2022-09-18,Shiba Inu,7059642753
2022-09-11,Shiba Inu,7858415817
2022-09-04,Shiba Inu,7258779763
2022-08-28,Shiba Inu,7180910165
2022-08-21,Shiba Inu,7603213812
2022-08-14,Shiba Inu,7434216088
2022-08-07,Shiba Inu,7067893042
2022-07-31,Shiba Inu,7014675118
2022-07-24,Shiba Inu,6847583680
2022-07-17,Shiba Inu,6482780551
2022-07-10,Shiba Inu,6854120476
2022-07-03,Shiba Inu,5951111618
2022-06-26,Shiba Inu,6931995806
2022-06-19,Shiba Inu,4538541106
2022-06-12,Shiba Inu,5496445509
2022-06-05,Shiba Inu,5963683217
2022-05-29,Shiba Inu,5940723308
2022-05-22,Shiba Inu,6481330848
2022-05-15,Shiba Inu,6874677134
2022-05-08,Shiba Inu,10626649526
2022-05-01,Shiba Inu,11030189185
2022-04-24,Shiba Inu,13293580767
2022-04-17,Shiba Inu,14132038551
2022-04-10,Shiba Inu,13504833377
2022-04-03,Shiba Inu,14236341995
2022-03-27,Shiba Inu,13420719188
2022-03-20,Shiba Inu,13248855777
2022-03-13,Shiba Inu,12193927655
2022-03-06,Shiba Inu,13508392810
2022-02-27,Shiba Inu,13395687378
2022-02-20,Shiba Inu,15112682933
2022-02-13,Shiba Inu,15912207081
2022-02-06,Shiba Inu,12452437275
2022-01-30,Shiba Inu,11861035582
2022-01-23,Shiba Inu,11276293509
2022-01-16,Shiba Inu,16963772017
2022-01-09,Shiba Inu,15333795500
2022-01-02,Shiba Inu,18746143091
2021-12-26,Shiba Inu,20880986818
2021-12-19,Shiba Inu,17297145207
2021-12-12,Shiba Inu,18892968784
2021-12-05,Shiba Inu,20456793687
2021-11-28,Shiba Inu,21377199875
2021-11-21,Shiba Inu,26281748000
2021-11-14,Shiba Inu,28458274696
2021-11-07,Shiba Inu,32164946211
2021-10-31,Shiba Inu,35714388404
2021-10-24,Shiba Inu,16983479797
2021-10-17,Shiba Inu,12797217384
2021-10-10,Shiba Inu,13303342308
2021-10-03,Shiba Inu,3945657308
2021-09-26,Shiba Inu,3662700340
2021-09-19,Shiba Inu,3899567206
2021-09-12,Shiba Inu,3376103193
2021-09-05,Shiba Inu,3709080163
2021-08-29,Shiba Inu,3604632102
2021-08-22,Shiba Inu,4051832955
2021-08-15,Shiba Inu,4043981858
2021-08-08,Shiba Inu,3846338342
2021-08-01,Shiba Inu,3117520010
2021-07-25,Shiba Inu,3209836003
2021-07-18,Shiba Inu,3392932522
2021-07-11,Shiba Inu,3842457119
2021-07-04,Shiba Inu,4311193129
2021-06-27,Shiba Inu,3707598607
2021-06-20,Shiba Inu,3790099545
2021-06-13,Shiba Inu,3161693186
2021-06-06,Shiba Inu,4166769446
2021-05-30,Shiba Inu,3998713019
2021-05-23,Shiba Inu,4219549160
2021-05-16,Shiba Inu,7827138286
2021-05-09,Shiba Inu,0
2021-05-02,Shiba Inu,0
2021-04-25,Shiba Inu,0
2021-04-18,Shiba Inu,0
2021-04-11,Shiba Inu,0
2021-04-04,Shiba Inu,0
2021-03-28,Shiba Inu,0
2021-03-21,Shiba Inu,0
2021-03-14,Shiba Inu,0
2021-03-07,Shiba Inu,0
2021-02-28,Shiba Inu,0
2021-02-21,Shiba Inu,0
2021-02-14,Shiba Inu,0
2021-02-07,Shiba Inu,0
2021-01-31,Shiba Inu,0
2021-01-24,Shiba Inu,0
2021-01-17,Shiba Inu,0
2021-01-10,Shiba Inu,0
2021-01-03,Shiba Inu,0
2020-12-27,Shiba Inu,0
2020-12-20,Shiba Inu,0
2020-12-13,Shiba Inu,0
2020-12-06,Shiba Inu,0
2020-11-29,Shiba Inu,0
2020-11-22,Shiba Inu,0
2020-11-15,Shiba Inu,0
2020-11-08,Shiba Inu,0
2020-11-01,Shiba Inu,0
2020-10-25,Shiba Inu,0
2020-10-18,Shiba Inu,0
2020-10-11,Shiba Inu,0
2020-10-04,Shiba Inu,0
2020-09-27,Shiba Inu,0
2020-09-20,Shiba Inu,0
2020-09-13,Shiba Inu,0
2020-09-06,Shiba Inu,0
2020-08-30,Shiba Inu,0
2020-08-23,Shiba Inu,0
2020-08-16,Shiba Inu,0
2020-08-09,Shiba Inu,0
2020-08-02,Shiba Inu,0
